minutes,volume,vcd,glutamin,glucose,DO,c_O2,oxygen,product
12090.0,53.63468749999215,8.541445256318834,3.1276520832991275,8.106554394629516,25.297911904355992,0.00008500098399863613,2.92171367110976,3.913195452645041
12092.0,53.636562499992145,8.543833016760331,3.126105842461257,8.104992475909384,25.252715321897618,0.000084849123481576,2.92171367110976,3.91476715512292
12094.0,53.63843749999214,8.546218829968245,3.124559194204332,8.103430134613799,25.20751168321142,0.00008469723925559038,2.92171367110976,3.9163392847919716
12096.0,53.64031249999214,8.548602689269547,3.123012138946648,8.101867371144193,25.16230100404106,0.00008454533137357796,2.92171367110976,3.917911841250663
12098.0,53.64218749999214,8.550984587975726,3.121464677107831,8.100304185903314,25.117083300176386,0.00008439339988859265,2.92171367110976,3.9194848240961417
12100.0,53.64406249999214,8.553364519382756,3.119916809108839,8.098740579295225,25.071858587453537,0.00008424144485384387,2.92171367110976,3.92105823292423
12102.0,53.64593749999214,8.555742476771044,3.1183685353719643,8.097176551725308,25.026626881755053,0.00008408946632269698,2.92171367110976,3.922632067329424
12104.0,53.647812499992135,8.55811845340541,3.1168198563208382,8.09561210360027,25.165341236349942,0.0000845555465541358,2.7917699346462044,3.9242063269048892
12106.0,53.64968749999213,8.560503122289195,3.1152707713296808,8.094047234267078,25.12004835783731,0.00008440336248233336,2.7917699346462044,3.925781012310076
12108.0,53.65156249999213,8.56288581765566,3.113721279771416,8.09248194307133,25.07474846749585,0.00008425115485078605,2.7917699346462044,3.9273561242058137
12110.0,53.65343749999213,8.565266532760681,3.1121713820697448,8.090916230419671,25.029441581254414,0.00008409892371301483,2.7917699346462044,3.9289316621853394
12112.0,53.65531249999213,8.567645260844458,3.1106210786497095,8.08935009672007,25.14323289088863,0.00008448126251338578,2.380842522260096,3.930507625840555
12114.0,53.657187499992126,8.570031245515532,3.1090703690276085,8.087783541462779,25.097871212109833,0.00008432884727268904,2.380842522260096,3.932084015686752
12116.0,53.659062499992125,8.572415247600473,3.1075192527187996,8.086216564137047,25.052502527635223,0.00008417640849285434,2.380842522260096,3.933660832240237
12118.0,53.66093749999212,8.574797260325326,3.105967730148936,8.084649165151333,25.007126853459255,0.00008402394622762309,2.380842522260096,3.935238075092427
12120.0,53.66281249999212,8.577186310376494,3.1044158008559997,8.083081344017643,25.628850474136023,0.00008611293759309702,4.045407976114746,3.9368157447367382
12122.0,53.66468749999212,8.579602829232613,3.102863461480227,8.08151309732159,25.583289552568367,0.0000859598528966297,4.045407976114746,3.938393844611087
12124.0,53.66656249999212,8.582017413274821,3.101310709542655,8.07994442253815,25.537721449070816,0.00008580674406887793,4.045407976114746,3.9399723772585435
12126.0,53.668437499992116,8.584430055803931,3.099757545460036,8.078375320066513,25.49214617931888,0.00008565361116251144,4.045407976114746,3.9415513422798805
12128.0,53.670312499992114,8.586840750105116,3.098203969650459,8.076805790307187,25.44656375903448,0.00008550045423035585,4.045407976114746,3.9431307392745434
12130.0,53.67218749999211,8.58924948944787,3.0966499825333504,8.075235833662003,25.400974203986028,0.00008534727332539305,4.045407976114746,3.944710567840649
12132.0,53.67406249999211,8.591656267085966,3.0950955845294805,8.073665450534113,25.355377529988566,0.00008519406850076157,4.045407976114746,3.9462908275749804
12134.0,53.67593749999211,8.594061076257425,3.093540776060964,8.072094641328,25.30977375290385,0.00008504083980975693,4.045407976114746,3.947871518072987
12136.0,53.67781249999211,8.596463910184468,3.0919855575512627,8.070523406449475,25.264162888640477,0.00008488758730583201,4.045407976114746,3.949452638928778
12138.0,53.679687499992106,8.59886476207348,3.0904299294251913,8.068951746305684,25.218544953153987,0.00008473431104259739,4.045407976114746,3.9510341897351213
12140.0,53.681562499992104,8.601263625114974,3.088873892108918,8.067379661305111,25.172919962446954,0.00008458101107382176,4.045407976114746,3.952616170083441
12142.0,53.6834374999921,8.603660492483547,3.087317446029968,8.065807151857578,25.127287932569114,0.00008442768745343222,4.045407976114746,3.954198579563812
12144.0,53.6853124999921,8.606055357337839,3.0857605916172286,8.064234218374251,25.081648879617475,0.0000842743402355147,4.045407976114746,3.955781417764958
12146.0,53.6871874999921,8.6084482128205,3.0842033293009488,8.06266086126764,25.036002819736396,0.00008412096947431429,4.045407976114746,3.95736468427425
12148.0,53.6890624999921,8.610839052058143,3.0826456595127456,8.061087080951607,25.091265460245438,0.00008430665194642466,1.4475344150714164,3.9589483786776993
12150.0,53.690937499992096,8.613233768963275,3.081087582105144,8.059512877255122,25.045579542148072,0.00008415314726161752,1.4475344150714164,3.960532501149839
12152.0,53.692812499992094,8.615626467385038,3.079529096930574,8.057938250007009,25.001309914178556,0.00008400440131163993,0.017005451079832316,3.962117051865351
12154.0,53.69468749999209,8.618029381580843,3.077970203218029,8.05636319840639,25.78103365701469,0.00008662427308756935,4.956768838319903,3.96370203163253
12156.0,53.69656249999209,8.620465843288665,3.0764108966984733,8.054787718119368,25.735114581515212,0.0000864699849938911,4.956768838319903,3.9652874448146282
12158.0,53.69843749999209,8.62290035938747,3.0748511742968314,8.053211806017769,25.689188260880435,0.00008631567255655826,4.956768838319903,3.9668732945617116
12160.0,53.70031249999209,8.625332923102308,3.0732910364328916,8.051635462503093,25.643254710876988,0.00008616133582854668,4.956768838319903,3.968459580472273
12162.0,53.702187499992085,8.62776352764231,3.071730483527794,8.050058687978169,25.597313947318444,0.00008600697486298996,4.956768838319903,3.9700463021434653
12164.0,53.704062499992084,8.630192166200656,3.0701695160040336,8.048481482847166,25.551365986065427,0.00008585258971317984,4.956768838319903,3.9716334591710956
12166.0,53.70593749999208,8.632618831954527,3.068608134285465,8.046903847515589,25.505410843025757,0.00008569818043256653,4.956768838319903,3.973221051149624
12168.0,53.70781249999208,8.635043518065071,3.067046338797304,8.04532578239029,25.45944853415451,0.00008554374707475914,4.956768838319903,3.9748090776721607
12170.0,53.70968749999208,8.637466217677362,3.0654841299661304,8.043747287879464,25.413479075454166,0.00008538928969352598,4.956768838319903,3.97639753833046
12172.0,53.71156249999208,8.639886923920356,3.0639215082198925,8.042168364392655,25.36750248297469,0.00008523480834279495,4.956768838319903,3.977986432714921
12174.0,53.713437499992075,8.642305629906854,3.0623584739879104,8.04058901234076,25.32151877281368,0.00008508030307665395,4.956768838319903,3.979575760414581
