minutes,volume,vcd,glutamin,glucose,DO,c_O2,oxygen,product
10802.0,52.427187499993245,0.8772946817326189,6.299873576727184,11.297609377637455,24.791979011764496,0.0000833010494795287,3.1200530141936516,8.415162228777179
10804.0,52.42906249999324,0.8773565965375444,6.299724534717844,11.297459808095828,24.791961556165916,0.00008330099082871747,3.1203148235325533,8.417217870339895
10806.0,52.43093749999324,0.8774185167508074,6.299575484889591,11.29731023068607,24.79194409892454,0.00008330093217238645,3.120576657511265,8.419273698490748
10808.0,52.43281249999324,0.8774804423728483,6.299426427241321,11.29716064540707,24.79192664004022,0.00008330087351053514,3.1208385161319185,8.421329713242741
10810.0,52.43468749999324,0.8775423734041071,6.299277361771932,11.297011052257714,24.79190917951281,0.00008330081484316304,3.121100399396699,8.423385914608877
10812.0,52.43656249999324,0.8776043098450242,6.299128288480322,11.296861451236891,24.79189171734216,0.00008330075617026965,3.121362307307845,8.425442302602159
10814.0,52.438437499993235,0.8776662516960401,6.298979207365386,11.296711842343491,24.791874253528118,0.00008330069749185447,3.121624239867593,8.427498877235593
10816.0,52.44031249999323,0.8777281989575948,6.2988301184260225,11.2965622255764,24.791856788070525,0.00008330063880791696,3.121886197078237,8.429555638522183
10818.0,52.44218749999323,0.877790151630129,6.298681021661127,11.296412600934508,24.79183932096925,0.00008330058011845667,3.122148178942119,8.43161258647494
10820.0,52.44406249999323,0.877852109714083,6.298531917069597,11.296262968416702,24.79182185222413,0.00008330052142347306,3.1224101854612663,8.433669721106867
10822.0,52.44593749999323,0.8779140732098973,6.298382804650329,11.29611332802187,24.791804381835018,0.00008330046272296565,3.1226722166380765,8.435727042430978
10824.0,52.447812499993226,0.8779760421180125,6.29823368440222,11.2959636797489,24.79178690980177,0.00008330040401693394,3.1229342724747333,8.43778455046028
10826.0,52.449687499993225,0.878038016438869,6.2980845563241665,11.29581402359668,24.791769436124234,0.00008330034530537742,3.1231963529734768,8.439842245207789
10828.0,52.45156249999322,0.8780999961729075,6.297935420415065,11.2956643595641,24.791751960802266,0.00008330028658829561,3.1234584581364904,8.441900126686514
10830.0,52.45343749999322,0.8781619813205686,6.297786276673813,11.295514687650044,24.791734483835707,0.00008330022786568798,3.1237205879660124,8.443958194909472
10832.0,52.45531249999322,0.878223971882293,6.297637125099306,11.295365007853404,24.791717005224413,0.00008330016913755402,3.1239827424643885,8.446016449889676
10834.0,52.45718749999322,0.8782859678585213,6.297487965690441,11.295215320173064,24.791699524968237,0.00008330011040389327,3.124244921633803,8.448074891640141
10836.0,52.459062499993216,0.8783479692496945,6.2973387984461136,11.295065624607915,24.791682043067034,0.00008330005166470523,3.124507125476441,8.450133520173887
10838.0,52.460937499993214,0.8784099760562533,6.297189623365221,11.294915921156843,24.791664559520644,0.00008329999291998936,3.124769353994488,8.45219233550393
10840.0,52.46281249999321,0.8784719882786384,6.2970404404466604,11.294766209818736,24.79164707432892,0.00008329993416974517,3.125031607190341,8.454251337643292
10842.0,52.46468749999321,0.8785340059172907,6.2968912496893275,11.294616490592482,24.791629587491716,0.00008329987541397216,3.125293885066185,8.456310526604991
10844.0,52.46656249999321,0.8785960289726512,6.296742051092118,11.294466763476967,24.79161209900888,0.00008329981665266984,3.125556187624259,8.458369902402051
10846.0,52.46843749999321,0.8786580574451609,6.2965928446539285,11.29431702847108,24.791594608880267,0.0000832997578858377,3.125818514866801,8.460429465047493
10848.0,52.470312499993206,0.8787200913352606,6.2964436303736555,11.294167285573707,24.79157711710572,0.00008329969911347522,3.126080866795995,8.462489214554342
10850.0,52.472187499993204,0.8787821306433915,6.296294408250195,11.294017534783737,24.791559623685096,0.00008329964033558192,3.126343243414187,8.464549150935623
10852.0,52.4740624999932,0.8788441753699946,6.296145178282443,11.29386777610006,24.791542128618243,0.00008329958155215729,3.1266056447235617,8.46660927420436
10854.0,52.4759374999932,0.878906225515511,6.295995940469297,11.293718009521559,24.791524631905013,0.00008329952276320084,3.1268680707263568,8.468669584373584
10856.0,52.4778124999932,0.8789682810803819,6.295846694809651,11.293568235047122,24.79150713354526,0.00008329946396871207,3.12713052142481,8.47073008145632
10858.0,52.4796874999932,0.8790303420650485,6.295697441302401,11.293418452675636,24.791489633538827,0.00008329940516869046,3.1273929968211083,8.4727907654656
10860.0,52.481562499993196,0.879092408469952,6.295548179946445,11.29326866240599,24.791472131885566,0.0000832993463631355,3.127655496917594,8.474851636414453
