minutes,volume,vcd,glutamin,glucose,DO,c_O2,oxygen,product
1344.0,45.0,0.8121802213379908,6.914136368291541,11.913879393764159,80.74653448034906,0.0002713083558539728,0.0,0.086480735920887
1346.0,45.0,0.8127671554675461,6.9139750402282845,11.913717578143647,80.74630168353482,0.000271307573656677,0.0,0.08664323065151061
1348.0,45.0,0.8133545131614609,6.913813595606016,11.913555645593922,80.74606453403645,0.00027130677683436243,0.0,0.08680584281131164
1350.0,45.0,0.8139422947163335,6.913652034340663,11.913393596030616,80.74582302999272,0.0002713059653807755,0.0,0.08696857248503259
1352.0,45.0,0.8145305004289529,6.91349035634809,11.9132314293693,80.74557716954077,0.00027130513928965696,0.0,0.08713141975747535
1354.0,45.0,0.815119130596299,6.913328561544107,11.91306914552549,80.74532695081611,0.0002713042985547421,0.0,0.08729438471350115
1356.0,45.0,0.8157081855155429,6.913166649844463,11.91290674441464,80.74507237195256,0.0002713034431697606,0.0,0.08745746743803066
1358.0,45.0,0.8162976654840466,6.9130046211648475,11.912744225952144,80.74481343108226,0.0002713025731284364,0.0,0.08762066801604398
1360.0,45.0,0.8168875707993634,6.912842475420892,11.912581590053339,80.74455012633568,0.0002713016884244879,0.0,0.08778398653258074
1362.0,45.0,0.817477901759238,6.91268021252817,11.912418836633503,80.74428245584161,0.00027130078905162784,0.0,0.08794742307274003
1364.0,45.0,0.8180686586616063,6.9125178324021945,11.912255965607851,80.74401041772722,0.0002712998750035635,0.0,0.0881109777216806
1366.0,45.0,0.8186598418045958,6.91235533495842,11.912092976891545,80.74373401011796,0.00027129894627399634,0.0,0.08827465056462072
1368.0,45.0,0.8192514514865258,6.912192720112241,11.91192987039968,80.74345323113761,0.00027129800285662233,0.0,0.08843844168683837
1370.0,45.0,0.819843488005907,6.912029987778993,11.9117666460473,80.74316807890825,0.00027129704474513174,0.0,0.08860235117367117
1372.0,45.0,0.8204359516614419,6.911867137873955,11.91160330374938,80.74287855155038,0.00027129607193320925,0.0,0.08876637911051648
1374.0,45.0,0.821028842752025,6.911704170312342,11.911439843420844,80.74258464718271,0.0002712950844145339,0.0,0.08893052558283142
1376.0,45.0,0.8216221615767427,6.911541085009315,11.911276264976552,80.74228636392236,0.00027129408218277913,0.0,0.08909479067613289
1378.0,45.0,0.8222159084348734,6.911377881879971,11.911112568331307,80.74198369988471,0.0002712930652316126,0.0,0.08925917447599767
1380.0,45.0,0.8228100836258876,6.91121456083935,11.910948753399849,80.74167665318349,0.00027129203355469653,0.0,0.08942367706806237
1382.0,45.0,0.8234046874494483,6.9110511218024335,11.910784820096861,80.74136522193076,0.00027129098714568734,0.0,0.08958829853802353
1384.0,45.0,0.8239997202054107,6.910887564684142,11.910620768336967,80.74104940423686,0.00027128992599823585,0.0,0.08975303897163764
1386.0,45.0,0.8245951821938222,6.910723889399336,11.91045659803473,80.74072919821049,0.00027128885010598724,0.0,0.08991789845472119
1388.0,45.0,0.8251910737149232,6.910560095862819,11.91029230910465,80.74040460195864,0.00027128775946258103,0.0,0.09008287707315069
1390.0,45.0,0.8257873950691462,6.910396183989333,11.910127901461173,80.74007561358665,0.0002712866540616511,0.0,0.0902479749128627
1392.0,45.0,0.8263841465571168,6.91023215369356,11.909963375018682,80.73974223119811,0.00027128553389682564,0.0,0.09041319205985392
1394.0,45.0,0.8269813284796532,6.910068004890124,11.909798729691502,80.73940445289499,0.00027128439896172715,0.0,0.09057852860018117
1396.0,45.0,0.8275789411377665,6.909903737493588,11.909633965393896,80.73906227677755,0.00027128324924997253,0.0,0.09074398461996148
1398.0,45.0,0.828176984832661,6.909739351418457,11.909469082040067,80.73871570094434,0.00027128208475517295,0.0,0.09090956020537207
1400.0,45.0,0.8287754598657338,6.909574846579175,11.90930407954416,80.73836472349225,0.00027128090547093395,0.0,0.09107525544265042
1402.0,45.0,0.8293743665385752,6.909410222890126,11.909138957820259,80.7380093425165,0.00027127971139085543,0.0,0.09124107041809434
1404.0,45.0,0.829973705152969,6.909245480265636,11.908973716782388,80.73764955611057,0.0002712785025085315,0.0,0.09140700521806196
1406.0,45.0,0.8305734760108922,6.909080618619967,11.90880835634451,80.73728536236626,0.00027127727881755064,0.0,0.09157305992897177
1408.0,45.0,0.8311736794145151,6.908915637867327,11.90864287642053,80.73691675937371,0.00027127604031149566,0.0,0.0917392346373027
1410.0,45.0,0.831774315666202,6.90875053792186,11.908477276924291,80.73654374522133,0.0002712747869839436,0.0,0.09190552942959411
1412.0,45.0,0.8323753850685104,6.908585318697651,11.908311557769576,80.73616631799584,0.000271273518828466,0.0,0.09207194439244588
1414.0,45.0,0.8329768879241918,6.908419980108725,11.908145718870108,80.7357844757823,0.0002712722358386285,0.0,0.09223847961251841
1416.0,45.0,0.8335788245361913,6.908254522069048,11.90797976013955,80.73539821666404,0.00027127093800799116,0.0,0.09240513517653265
1418.0,45.0,0.8341811952076481,6.9080889444925235,11.907813681491506,80.7350075387227,0.00027126962533010826,0.0,0.09257191117127019
1420.0,45.0,0.8347840002418954,6.907923247292998,11.907647482839517,80.73461244003822,0.0002712682977985284,0.0,0.09273880768357323
1422.0,45.0,0.8353872399424603,6.9077574303842555,11.907481164097064,80.73421291868887,0.0002712669554067946,0.0,0.0929058248003447
1424.0,45.0,0.8359909146130645,6.9075914936800205,11.907314725177569,80.73380897275115,0.00027126559814844383,0.0,0.09307296260854822
1426.0,45.0,0.8365950245576237,6.907425437093958,11.907148165994393,80.73340060029993,0.00027126422601700775,0.0,0.0932402211952082
1428.0,45.0,0.837199570080248,6.907259260539672,11.906981486460836,80.73298779940835,0.00027126283900601205,0.0,0.09340760064740981
1430.0,45.0,0.837804551485242,6.907092963930706,11.906814686490138,80.73257056814786,0.0002712614371089768,0.0,0.09357510105229912
1432.0,45.0,0.838409969077105,6.906926547180545,11.906647765995478,80.73214890458819,0.0002712600203194163,0.0,0.09374272249708303
1434.0,45.0,0.8390158231605307,6.9067600102026105,11.906480724889976,80.73172280679736,0.00027125858863083914,0.0,0.09391046506902939
1436.0,45.0,0.8396221140404079,6.906593352910265,11.906313563086687,80.73129227284173,0.0002712571420367482,0.0,0.094078328855467
1438.0,45.0,0.8402288420218199,6.906426575216813,11.90614628049861,80.73085730078589,0.00027125568053064055,0.0,0.09424631394378566
