minutes,volume,vcd,glutamin,glucose,DO,c_O2,oxygen,product
3066.0,45.17468749999984,0.8330526862232634,6.797671966390749,11.79705823956995,24.804439807657293,0.0000833429177537285,2.9324822412075235,2.053199956664053
3068.0,45.17656249999984,0.8332715443464324,6.79751495151037,11.796900736719373,24.80437841351702,0.00008334271146941718,2.9334028851406124,2.0549515346458262
3070.0,45.17843749999984,0.8334904607669588,6.7973578993688,11.79674319647335,24.804317001493423,0.00008334250512501789,2.9343237972446805,2.0567036195700483
3072.0,45.180312499999836,0.8337094355002747,6.79720080995552,11.796585618821318,24.80425557158123,0.00008334229872051293,2.93524497759865,2.05845621156863
3074.0,45.182187499999834,0.8339284685618159,6.797043683260009,11.796428003752707,24.80419412377518,0.00008334209225588459,2.9361664262815523,2.0602093107735153
3076.0,45.18406249999983,0.8341475599670223,6.796886519271743,11.796270351256945,24.804132658069985,0.00008334188573111515,2.937088143372311,2.0619629173166847
3078.0,45.18593749999983,0.8343667097313376,6.796729317980194,11.796112661323459,24.80407117446038,0.00008334167914618687,2.9380101289502214,2.063717031330152
3080.0,45.18781249999983,0.8345859178702096,6.796572079374834,11.795954933941672,24.80400967294108,0.00008334147250108203,2.9389323830943153,2.0654716529459645
3082.0,45.18968749999983,0.8348051843990899,6.7964148034451295,11.795797169101004,24.803948153506827,0.00008334126579578294,2.9398549058837813,2.067226782296206
3084.0,45.191562499999826,0.8350245093334341,6.796257490180545,11.795639366790873,24.803886616152326,0.00008334105903027181,2.9407776973975963,2.0689824195129933
3086.0,45.193437499999824,0.8352438926887018,6.796100139570543,11.795481527000693,24.80382506087231,0.00008334085220453095,2.941700757715111,2.0707385647284786
3088.0,45.19531249999982,0.8354633344803565,6.795942751604582,11.795323649719876,24.803763487661495,0.00008334064531854262,2.9426240869153557,2.0724952180748475
3090.0,45.19718749999982,0.8356828347238655,6.795785326272121,11.795165734937832,24.803701896514596,0.00008334043837228904,2.9435476850775726,2.0742523796843213
3092.0,45.19906249999982,0.8359023934347004,6.795627863562611,11.795007782643967,24.803640287426333,0.00008334023136575247,2.9444715522810583,2.076010049689155
3094.0,45.20093749999982,0.8361220106283365,6.795470363465506,11.794849792827685,24.80357866039141,0.00008334002429891513,2.9453956886050037,2.0777682282216388
3096.0,45.202812499999816,0.836341686320253,6.795312825970251,11.794691765478388,24.803517015404548,0.00008333981717175928,2.9463200941288648,2.0795269154140965
3098.0,45.204687499999814,0.8365614205259332,6.795155251066294,11.794533700585474,24.803455352460453,0.00008333960998426713,2.9472447689317782,2.0812861113988874
3100.0,45.20656249999981,0.8367812132608643,6.7949976387430775,11.794375598138336,24.80339367155385,0.00008333940273642092,2.948169713093201,2.0830458163084047
3102.0,45.20843749999981,0.8370010645405375,6.7948399889900415,11.794217458126369,24.80333197267943,0.00008333919542820289,2.949094926692269,2.0848060302750766
